kernel_bucket,sample_class,width,offset,sample_count,unique_values,entropy,fixed_byte,fixed_bits,variable_bits,dominant_ratio_bps,field_kind,value_counts
AC_flk_landing_series,all,32,28,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f9:2 89:1
AC_flk_landing_series,all,32,29,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:3
AC_flk_landing_series,all,32,30,3,3,1.5850,0,0x3f,0xc0,3333,high_nibble_variable,46:1 86:1 06:1
AC_flk_landing_series,all,32,31,3,3,1.5850,0,0xe0,0x1f,3333,variable_byte,12:1 0f:1 15:1
AC_flk_landing_series,close,8,0,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f4:2 84:1
AC_flk_landing_series,close,8,1,3,3,1.5850,0,0xf0,0x0f,3333,low_nibble_variable,19:1 1a:1 17:1
AC_flk_landing_series,close,8,2,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:3
AC_flk_landing_series,close,8,3,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f4:2 84:1
AC_flk_landing_series,close,8,4,3,3,1.5850,0,0x2f,0xd0,3333,high_nibble_variable,80:1 00:1 50:1
AC_flk_landing_series,close,8,5,3,3,1.5850,0,0x83,0x7c,3333,variable_byte,d8:1 b4:1 a4:1
AC_flk_landing_series,close,8,6,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f9:2 89:1
AC_flk_landing_series,close,8,7,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:3
AC_flk_landing_series,close,16,0,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f4:2 84:1
AC_flk_landing_series,close,16,1,3,3,1.5850,0,0xf0,0x0f,3333,low_nibble_variable,19:1 1a:1 17:1
AC_flk_landing_series,close,16,2,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:3
AC_flk_landing_series,close,16,3,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f4:2 84:1
AC_flk_landing_series,close,16,4,3,3,1.5850,0,0x2f,0xd0,3333,high_nibble_variable,80:1 00:1 50:1
AC_flk_landing_series,close,16,5,3,3,1.5850,0,0x83,0x7c,3333,variable_byte,d8:1 b4:1 a4:1
AC_flk_landing_series,close,16,6,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f9:2 89:1
AC_flk_landing_series,close,16,7,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:3
AC_flk_landing_series,close,16,8,3,3,1.5850,0,0x3f,0xc0,3333,high_nibble_variable,c6:1 06:1 86:1
AC_flk_landing_series,close,16,9,3,3,1.5850,0,0xf0,0x0f,3333,low_nibble_variable,17:1 15:1 1a:1
AC_flk_landing_series,close,16,10,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:3
AC_flk_landing_series,close,16,11,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,84:2 f4:1
AC_flk_landing_series,close,16,12,3,2,0.9183,0,0xfc,0x03,6666,low_nibble_variable,1a:2 19:1
AC_flk_landing_series,close,16,13,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:3
AC_flk_landing_series,close,16,14,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,84:2 f4:1
AC_flk_landing_series,close,16,15,3,3,1.5850,0,0x5f,0xa0,3333,high_nibble_variable,00:1 a0:1 80:1
AC_flk_landing_series,close,32,0,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f4:2 84:1
AC_flk_landing_series,close,32,1,3,3,1.5850,0,0xf0,0x0f,3333,low_nibble_variable,19:1 1a:1 17:1
AC_flk_landing_series,close,32,2,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:3
AC_flk_landing_series,close,32,3,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f4:2 84:1
AC_flk_landing_series,close,32,4,3,3,1.5850,0,0x2f,0xd0,3333,high_nibble_variable,80:1 00:1 50:1
AC_flk_landing_series,close,32,5,3,3,1.5850,0,0x83,0x7c,3333,variable_byte,d8:1 b4:1 a4:1
AC_flk_landing_series,close,32,6,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f9:2 89:1
AC_flk_landing_series,close,32,7,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:3
AC_flk_landing_series,close,32,8,3,3,1.5850,0,0x3f,0xc0,3333,high_nibble_variable,c6:1 06:1 86:1
AC_flk_landing_series,close,32,9,3,3,1.5850,0,0xf0,0x0f,3333,low_nibble_variable,17:1 15:1 1a:1
AC_flk_landing_series,close,32,10,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:3
AC_flk_landing_series,close,32,11,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,84:2 f4:1
AC_flk_landing_series,close,32,12,3,2,0.9183,0,0xfc,0x03,6666,low_nibble_variable,1a:2 19:1
AC_flk_landing_series,close,32,13,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:3
AC_flk_landing_series,close,32,14,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,84:2 f4:1
AC_flk_landing_series,close,32,15,3,3,1.5850,0,0x5f,0xa0,3333,high_nibble_variable,00:1 a0:1 80:1
AC_flk_landing_series,close,32,16,3,3,1.5850,0,0x80,0x7f,3333,variable_byte,b4:1 a3:1 d8:1
AC_flk_landing_series,close,32,17,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,89:2 f9:1
AC_flk_landing_series,close,32,18,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:3
AC_flk_landing_series,close,32,19,3,3,1.5850,0,0x3f,0xc0,3333,high_nibble_variable,06:1 46:1 c6:1
AC_flk_landing_series,close,32,20,3,3,1.5850,0,0xf8,0x07,3333,low_nibble_variable,15:1 12:1 17:1
AC_flk_landing_series,close,32,21,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:3
AC_flk_landing_series,close,32,22,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f4:2 84:1
AC_flk_landing_series,close,32,23,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1a:3
AC_flk_landing_series,close,32,24,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:3
AC_flk_landing_series,close,32,25,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f4:2 84:1
AC_flk_landing_series,close,32,26,3,3,1.5850,0,0x1f,0xe0,3333,high_nibble_variable,a0:1 e0:1 00:1
AC_flk_landing_series,close,32,27,3,3,1.5850,0,0xc0,0x3f,3333,variable_byte,a3:1 89:1 b4:1
AC_flk_landing_series,close,32,28,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f9:2 89:1
AC_flk_landing_series,close,32,29,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:3
AC_flk_landing_series,close,32,30,3,3,1.5850,0,0x3f,0xc0,3333,high_nibble_variable,46:1 86:1 06:1
AC_flk_landing_series,close,32,31,3,3,1.5850,0,0xe0,0x1f,3333,variable_byte,12:1 0f:1 15:1
AC_flk_landing_series,strong,8,0,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f4:2 84:1
AC_flk_landing_series,strong,8,1,3,3,1.5850,0,0xf0,0x0f,3333,low_nibble_variable,19:1 1a:1 17:1
AC_flk_landing_series,strong,8,2,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:3
AC_flk_landing_series,strong,8,3,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f4:2 84:1
AC_flk_landing_series,strong,8,4,3,3,1.5850,0,0x2f,0xd0,3333,high_nibble_variable,80:1 00:1 50:1
AC_flk_landing_series,strong,8,5,3,3,1.5850,0,0x83,0x7c,3333,variable_byte,d8:1 b4:1 a4:1
AC_flk_landing_series,strong,8,6,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f9:2 89:1
AC_flk_landing_series,strong,8,7,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:3
AC_flk_landing_series,strong,16,0,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f4:2 84:1
AC_flk_landing_series,strong,16,1,3,3,1.5850,0,0xf0,0x0f,3333,low_nibble_variable,19:1 1a:1 17:1
AC_flk_landing_series,strong,16,2,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:3
AC_flk_landing_series,strong,16,3,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f4:2 84:1
AC_flk_landing_series,strong,16,4,3,3,1.5850,0,0x2f,0xd0,3333,high_nibble_variable,80:1 00:1 50:1
AC_flk_landing_series,strong,16,5,3,3,1.5850,0,0x83,0x7c,3333,variable_byte,d8:1 b4:1 a4:1
AC_flk_landing_series,strong,16,6,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f9:2 89:1
AC_flk_landing_series,strong,16,7,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:3
AC_flk_landing_series,strong,16,8,3,3,1.5850,0,0x3f,0xc0,3333,high_nibble_variable,c6:1 06:1 86:1
AC_flk_landing_series,strong,16,9,3,3,1.5850,0,0xf0,0x0f,3333,low_nibble_variable,17:1 15:1 1a:1
AC_flk_landing_series,strong,16,10,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:3
AC_flk_landing_series,strong,16,11,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,84:2 f4:1
AC_flk_landing_series,strong,16,12,3,2,0.9183,0,0xfc,0x03,6666,low_nibble_variable,1a:2 19:1
AC_flk_landing_series,strong,16,13,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:3
AC_flk_landing_series,strong,16,14,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,84:2 f4:1
AC_flk_landing_series,strong,16,15,3,3,1.5850,0,0x5f,0xa0,3333,high_nibble_variable,00:1 a0:1 80:1
AC_flk_landing_series,strong,32,0,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f4:2 84:1
AC_flk_landing_series,strong,32,1,3,3,1.5850,0,0xf0,0x0f,3333,low_nibble_variable,19:1 1a:1 17:1
AC_flk_landing_series,strong,32,2,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:3
AC_flk_landing_series,strong,32,3,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f4:2 84:1
AC_flk_landing_series,strong,32,4,3,3,1.5850,0,0x2f,0xd0,3333,high_nibble_variable,80:1 00:1 50:1
AC_flk_landing_series,strong,32,5,3,3,1.5850,0,0x83,0x7c,3333,variable_byte,d8:1 b4:1 a4:1
AC_flk_landing_series,strong,32,6,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f9:2 89:1
AC_flk_landing_series,strong,32,7,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:3
AC_flk_landing_series,strong,32,8,3,3,1.5850,0,0x3f,0xc0,3333,high_nibble_variable,c6:1 06:1 86:1
AC_flk_landing_series,strong,32,9,3,3,1.5850,0,0xf0,0x0f,3333,low_nibble_variable,17:1 15:1 1a:1
AC_flk_landing_series,strong,32,10,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:3
AC_flk_landing_series,strong,32,11,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,84:2 f4:1
AC_flk_landing_series,strong,32,12,3,2,0.9183,0,0xfc,0x03,6666,low_nibble_variable,1a:2 19:1
AC_flk_landing_series,strong,32,13,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:3
AC_flk_landing_series,strong,32,14,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,84:2 f4:1
AC_flk_landing_series,strong,32,15,3,3,1.5850,0,0x5f,0xa0,3333,high_nibble_variable,00:1 a0:1 80:1
AC_flk_landing_series,strong,32,16,3,3,1.5850,0,0x80,0x7f,3333,variable_byte,b4:1 a3:1 d8:1
AC_flk_landing_series,strong,32,17,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,89:2 f9:1
AC_flk_landing_series,strong,32,18,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:3
AC_flk_landing_series,strong,32,19,3,3,1.5850,0,0x3f,0xc0,3333,high_nibble_variable,06:1 46:1 c6:1
AC_flk_landing_series,strong,32,20,3,3,1.5850,0,0xf8,0x07,3333,low_nibble_variable,15:1 12:1 17:1
AC_flk_landing_series,strong,32,21,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:3
AC_flk_landing_series,strong,32,22,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f4:2 84:1
AC_flk_landing_series,strong,32,23,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1a:3
AC_flk_landing_series,strong,32,24,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:3
AC_flk_landing_series,strong,32,25,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f4:2 84:1
AC_flk_landing_series,strong,32,26,3,3,1.5850,0,0x1f,0xe0,3333,high_nibble_variable,a0:1 e0:1 00:1
AC_flk_landing_series,strong,32,27,3,3,1.5850,0,0xc0,0x3f,3333,variable_byte,a3:1 89:1 b4:1
AC_flk_landing_series,strong,32,28,3,2,0.9183,0,0x8f,0x70,6666,high_nibble_variable,f9:2 89:1
AC_flk_landing_series,strong,32,29,3,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:3
AC_flk_landing_series,strong,32,30,3,3,1.5850,0,0x3f,0xc0,3333,high_nibble_variable,46:1 86:1 06:1
AC_flk_landing_series,strong,32,31,3,3,1.5850,0,0xe0,0x1f,3333,variable_byte,12:1 0f:1 15:1
A_flk_landing_series,all,8,0,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,all,8,1,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1a:4
A_flk_landing_series,all,8,2,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:4
A_flk_landing_series,all,8,3,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,all,8,4,4,4,2.0000,0,0x9f,0x60,2500,high_nibble_variable,c0:1 80:1 e0:1 a0:1
A_flk_landing_series,all,8,5,4,4,2.0000,0,0x01,0xfe,2500,variable_byte,5f:1 79:1 89:1 a3:1
A_flk_landing_series,all,8,6,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:2 89:2
A_flk_landing_series,all,8,7,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:4
A_flk_landing_series,all,16,0,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,all,16,1,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1a:4
A_flk_landing_series,all,16,2,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:4
A_flk_landing_series,all,16,3,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,all,16,4,4,4,2.0000,0,0x9f,0x60,2500,high_nibble_variable,c0:1 80:1 e0:1 a0:1
A_flk_landing_series,all,16,5,4,4,2.0000,0,0x01,0xfe,2500,variable_byte,5f:1 79:1 89:1 a3:1
A_flk_landing_series,all,16,6,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:2 89:2
A_flk_landing_series,all,16,7,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:4
A_flk_landing_series,all,16,8,4,4,2.0000,0,0x3f,0xc0,2500,high_nibble_variable,06:1 c6:1 86:1 46:1
A_flk_landing_series,all,16,9,4,4,2.0000,0,0xe0,0x1f,2500,variable_byte,0a:1 0c:1 0f:1 12:1
A_flk_landing_series,all,16,10,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:4
A_flk_landing_series,all,16,11,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:2 f4:2
A_flk_landing_series,all,16,12,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1a:4
A_flk_landing_series,all,16,13,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:4
A_flk_landing_series,all,16,14,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:2 f4:2
A_flk_landing_series,all,16,15,4,4,2.0000,0,0x1f,0xe0,2500,high_nibble_variable,60:1 c0:1 80:1 e0:1
A_flk_landing_series,all,32,0,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,all,32,1,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1a:4
A_flk_landing_series,all,32,2,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:4
A_flk_landing_series,all,32,3,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,all,32,4,4,4,2.0000,0,0x9f,0x60,2500,high_nibble_variable,c0:1 80:1 e0:1 a0:1
A_flk_landing_series,all,32,5,4,4,2.0000,0,0x01,0xfe,2500,variable_byte,5f:1 79:1 89:1 a3:1
A_flk_landing_series,all,32,6,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:2 89:2
A_flk_landing_series,all,32,7,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:4
A_flk_landing_series,all,32,8,4,4,2.0000,0,0x3f,0xc0,2500,high_nibble_variable,06:1 c6:1 86:1 46:1
A_flk_landing_series,all,32,9,4,4,2.0000,0,0xe0,0x1f,2500,variable_byte,0a:1 0c:1 0f:1 12:1
A_flk_landing_series,all,32,10,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:4
A_flk_landing_series,all,32,11,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:2 f4:2
A_flk_landing_series,all,32,12,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1a:4
A_flk_landing_series,all,32,13,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:4
A_flk_landing_series,all,32,14,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:2 f4:2
A_flk_landing_series,all,32,15,4,4,2.0000,0,0x1f,0xe0,2500,high_nibble_variable,60:1 c0:1 80:1 e0:1
A_flk_landing_series,all,32,16,4,4,2.0000,0,0x09,0xf6,2500,variable_byte,4f:1 5f:1 79:1 89:1
A_flk_landing_series,all,32,17,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,89:2 f9:2
A_flk_landing_series,all,32,18,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:4
A_flk_landing_series,all,32,19,4,4,2.0000,0,0x3f,0xc0,2500,high_nibble_variable,46:1 06:1 c6:1 86:1
A_flk_landing_series,all,32,20,4,4,2.0000,0,0xf0,0x0f,2500,low_nibble_variable,07:1 0a:1 0c:1 0f:1
A_flk_landing_series,all,32,21,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:4
A_flk_landing_series,all,32,22,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,all,32,23,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1a:4
A_flk_landing_series,all,32,24,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:4
A_flk_landing_series,all,32,25,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,all,32,26,4,4,2.0000,0,0x1f,0xe0,2500,high_nibble_variable,a0:1 60:1 c0:1 80:1
A_flk_landing_series,all,32,27,4,4,2.0000,0,0x81,0x7e,2500,variable_byte,35:1 4f:1 5f:1 79:1
A_flk_landing_series,all,32,28,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:2 89:2
A_flk_landing_series,all,32,29,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:4
A_flk_landing_series,all,32,30,4,4,2.0000,0,0x3f,0xc0,2500,high_nibble_variable,86:1 46:1 06:1 c6:1
A_flk_landing_series,all,32,31,4,4,2.0000,0,0xf0,0x0f,2500,low_nibble_variable,04:1 07:1 0a:1 0c:1
A_flk_landing_series,close,8,0,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,close,8,1,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1a:4
A_flk_landing_series,close,8,2,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:4
A_flk_landing_series,close,8,3,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,close,8,4,4,4,2.0000,0,0x9f,0x60,2500,high_nibble_variable,c0:1 80:1 e0:1 a0:1
A_flk_landing_series,close,8,5,4,4,2.0000,0,0x01,0xfe,2500,variable_byte,5f:1 79:1 89:1 a3:1
A_flk_landing_series,close,8,6,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:2 89:2
A_flk_landing_series,close,8,7,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:4
A_flk_landing_series,close,16,0,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,close,16,1,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1a:4
A_flk_landing_series,close,16,2,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:4
A_flk_landing_series,close,16,3,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,close,16,4,4,4,2.0000,0,0x9f,0x60,2500,high_nibble_variable,c0:1 80:1 e0:1 a0:1
A_flk_landing_series,close,16,5,4,4,2.0000,0,0x01,0xfe,2500,variable_byte,5f:1 79:1 89:1 a3:1
A_flk_landing_series,close,16,6,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:2 89:2
A_flk_landing_series,close,16,7,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:4
A_flk_landing_series,close,16,8,4,4,2.0000,0,0x3f,0xc0,2500,high_nibble_variable,06:1 c6:1 86:1 46:1
A_flk_landing_series,close,16,9,4,4,2.0000,0,0xe0,0x1f,2500,variable_byte,0a:1 0c:1 0f:1 12:1
A_flk_landing_series,close,16,10,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:4
A_flk_landing_series,close,16,11,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:2 f4:2
A_flk_landing_series,close,16,12,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1a:4
A_flk_landing_series,close,16,13,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:4
A_flk_landing_series,close,16,14,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:2 f4:2
A_flk_landing_series,close,16,15,4,4,2.0000,0,0x1f,0xe0,2500,high_nibble_variable,60:1 c0:1 80:1 e0:1
A_flk_landing_series,close,32,0,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,close,32,1,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1a:4
A_flk_landing_series,close,32,2,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:4
A_flk_landing_series,close,32,3,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,close,32,4,4,4,2.0000,0,0x9f,0x60,2500,high_nibble_variable,c0:1 80:1 e0:1 a0:1
A_flk_landing_series,close,32,5,4,4,2.0000,0,0x01,0xfe,2500,variable_byte,5f:1 79:1 89:1 a3:1
A_flk_landing_series,close,32,6,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:2 89:2
A_flk_landing_series,close,32,7,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:4
A_flk_landing_series,close,32,8,4,4,2.0000,0,0x3f,0xc0,2500,high_nibble_variable,06:1 c6:1 86:1 46:1
A_flk_landing_series,close,32,9,4,4,2.0000,0,0xe0,0x1f,2500,variable_byte,0a:1 0c:1 0f:1 12:1
A_flk_landing_series,close,32,10,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:4
A_flk_landing_series,close,32,11,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:2 f4:2
A_flk_landing_series,close,32,12,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1a:4
A_flk_landing_series,close,32,13,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:4
A_flk_landing_series,close,32,14,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:2 f4:2
A_flk_landing_series,close,32,15,4,4,2.0000,0,0x1f,0xe0,2500,high_nibble_variable,60:1 c0:1 80:1 e0:1
A_flk_landing_series,close,32,16,4,4,2.0000,0,0x09,0xf6,2500,variable_byte,4f:1 5f:1 79:1 89:1
A_flk_landing_series,close,32,17,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,89:2 f9:2
A_flk_landing_series,close,32,18,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:4
A_flk_landing_series,close,32,19,4,4,2.0000,0,0x3f,0xc0,2500,high_nibble_variable,46:1 06:1 c6:1 86:1
A_flk_landing_series,close,32,20,4,4,2.0000,0,0xf0,0x0f,2500,low_nibble_variable,07:1 0a:1 0c:1 0f:1
A_flk_landing_series,close,32,21,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:4
A_flk_landing_series,close,32,22,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,close,32,23,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1a:4
A_flk_landing_series,close,32,24,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:4
A_flk_landing_series,close,32,25,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,close,32,26,4,4,2.0000,0,0x1f,0xe0,2500,high_nibble_variable,a0:1 60:1 c0:1 80:1
A_flk_landing_series,close,32,27,4,4,2.0000,0,0x81,0x7e,2500,variable_byte,35:1 4f:1 5f:1 79:1
A_flk_landing_series,close,32,28,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:2 89:2
A_flk_landing_series,close,32,29,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:4
A_flk_landing_series,close,32,30,4,4,2.0000,0,0x3f,0xc0,2500,high_nibble_variable,86:1 46:1 06:1 c6:1
A_flk_landing_series,close,32,31,4,4,2.0000,0,0xf0,0x0f,2500,low_nibble_variable,04:1 07:1 0a:1 0c:1
A_flk_landing_series,strong,8,0,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,strong,8,1,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1a:4
A_flk_landing_series,strong,8,2,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:4
A_flk_landing_series,strong,8,3,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,strong,8,4,4,4,2.0000,0,0x9f,0x60,2500,high_nibble_variable,c0:1 80:1 e0:1 a0:1
A_flk_landing_series,strong,8,5,4,4,2.0000,0,0x01,0xfe,2500,variable_byte,5f:1 79:1 89:1 a3:1
A_flk_landing_series,strong,8,6,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:2 89:2
A_flk_landing_series,strong,8,7,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:4
A_flk_landing_series,strong,16,0,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,strong,16,1,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1a:4
A_flk_landing_series,strong,16,2,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:4
A_flk_landing_series,strong,16,3,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
